DATETIME,TEMPERATURE,FORECASTDEMAND,DAYLIGHT,SGU_Rated_Output_In_kW,Cumulative Installations,RAINFALL,TOTALDEMAND
1/01/2019 0:00,22.3,7732.614688,0,29262.537,462844,7.4,7612.74
1/01/2019 0:00,22.3,7732.614688,0,29262.537,462844,7.4,7612.74
1/01/2019 0:30,22.3,7496.489688,0,29262.537,462844,7.4,7457.58
1/01/2019 1:00,23,7232.944687,0,29262.537,462844,7.4,7243.21
1/01/2019 1:30,23.2,6895.35875,0,29262.537,462844,7.4,6918.55
1/01/2019 2:00,23.8,6635.645625,0,29262.537,462844,7.4,6676.58
1/01/2019 2:30,23.7,6453.194063,0,29262.537,462844,7.4,6513.24
1/01/2019 3:00,23.5,6349.050625,0,29262.537,462844,7.4,6400
1/01/2019 3:30,23.4,6307.89875,0,29262.537,462844,7.4,6317.4
1/01/2019 4:00,23.2,6289.911875,0,29262.537,462844,7.4,6242.08
1/01/2019 4:30,22.8,6346.2525,0,29262.537,462844,7.4,6229.28
1/01/2019 5:00,21.7,6389.134688,1,29262.537,462844,7.4,6198.13
1/01/2019 5:30,22.1,6500.394063,1,29262.537,462844,7.4,6241.44
1/01/2019 6:00,21.9,6608.239687,1,29262.537,462844,7.4,6290.89
1/01/2019 6:30,23,6618.286563,1,29262.537,462844,7.4,6415.2
1/01/2019 7:00,25.6,6713.45375,1,29262.537,462844,7.4,6508.09
1/01/2019 7:30,26.3,6835.756875,1,29262.537,462844,7.4,6749.01
1/01/2019 8:00,27.9,6991.275625,1,29262.537,462844,7.4,6920.99
1/01/2019 8:30,28.9,7217.5375,1,29262.537,462844,7.4,7208.88
1/01/2019 9:00,28.6,7477.270313,1,29262.537,462844,7.4,7441.69
1/01/2019 9:30,28.7,7750.158125,1,29262.537,462844,7.4,7711.7
1/01/2019 10:00,29.5,8025.1275,1,29262.537,462844,7.4,7995.99
1/01/2019 10:30,30.2,8267.070313,1,29262.537,462844,7.4,8241.91
1/01/2019 11:00,30.8,8457.9125,1,29262.537,462844,7.4,8448.3
1/01/2019 11:30,31.3,8652.160937,1,29262.537,462844,7.4,8662.51
1/01/2019 12:00,31.6,8829.57625,1,29262.537,462844,7.4,8903.65
1/01/2019 12:30,31.9,9010.782188,1,29262.537,462844,7.4,9098.25
1/01/2019 13:00,32.4,9196.224063,1,29262.537,462844,7.4,9261.03
1/01/2019 13:30,32.8,9379.082813,1,29262.537,462844,7.4,9438.9
1/01/2019 14:00,32.4,9518.916563,1,29262.537,462844,7.4,9618.07
1/01/2019 14:30,31.9,9676.635938,1,29262.537,462844,7.4,9761.39
1/01/2019 15:00,31.9,9845.5625,1,29262.537,462844,7.4,9932.58
1/01/2019 15:30,32.1,10006.57125,1,29262.537,462844,7.4,10088.02
1/01/2019 16:00,31.1,10133.14438,1,29262.537,462844,7.4,10242.97
1/01/2019 16:30,30.2,10197.98875,1,29262.537,462844,7.4,10398.45
1/01/2019 17:00,29.3,10277.68125,1,29262.537,462844,7.4,10562.71
1/01/2019 17:30,28.9,10199.51969,1,29262.537,462844,7.4,10612.81
1/01/2019 18:00,28.3,10109.61844,1,29262.537,462844,7.4,10522.14
1/01/2019 18:30,27.5,9953.238125,1,29262.537,462844,7.4,10333.52
1/01/2019 19:00,26.9,9736.982188,1,29262.537,462844,7.4,10063.53
1/01/2019 19:30,26.3,9551.24875,0,29262.537,462844,7.4,9801.12
1/01/2019 20:00,25.8,9428.545625,0,29262.537,462844,7.4,9696.41
1/01/2019 20:30,24.5,9221.56,0,29262.537,462844,7.4,9474.14
1/01/2019 21:00,23.9,8967.04375,0,29262.537,462844,7.4,9220.31
1/01/2019 21:30,23.4,8729.982188,0,29262.537,462844,7.4,8956.15
1/01/2019 22:00,23.3,8454.256875,0,29262.537,462844,7.4,8574.7
1/01/2019 22:30,22.9,8267.53875,0,29262.537,462844,7.4,8412.75
1/01/2019 23:00,23.9,8017.965938,0,29262.537,462844,7.4,8118.29
1/01/2019 23:30,22.5,7744.803125,0,29262.537,462844,7.4,7839.53
2/01/2019 0:00,22.3,7529.903125,0,29262.537,462844,0,7633.77
2/01/2019 0:30,22.1,7297.671563,0,29262.537,462844,0,7361
2/01/2019 1:00,21.9,7054.13125,0,29262.537,462844,0,7136.01
2/01/2019 1:30,21.8,6740.998125,0,29262.537,462844,0,6840.9
2/01/2019 2:00,21.5,6524.935625,0,29262.537,462844,0,6624.94
2/01/2019 2:30,21.3,6382.18875,0,29262.537,462844,0,6481.67
2/01/2019 3:00,21.4,6286.612188,0,29262.537,462844,0,6426.5
2/01/2019 3:30,21.5,6255.09375,0,29262.537,462844,0,6431.29
2/01/2019 4:00,21.4,6268.533438,0,29262.537,462844,0,6466.94
2/01/2019 4:30,21.4,6363.7425,0,29262.537,462844,0,6616.06
2/01/2019 5:00,21.3,6457.122188,1,29262.537,462844,0,6686.19
2/01/2019 5:30,21.7,6651.300938,1,29262.537,462844,0,6963.81
2/01/2019 6:00,21.5,6865.743125,1,29262.537,462844,0,7234.55
2/01/2019 6:30,22.3,7133.654688,1,29262.537,462844,0,7545.75
2/01/2019 7:00,23.3,7449.561875,1,29262.537,462844,0,7819.46
2/01/2019 7:30,22.9,7682.680937,1,29262.537,462844,0,8102.21
2/01/2019 8:00,24,7898.315625,1,29262.537,462844,0,8342.44
2/01/2019 8:30,25.2,8053.666875,1,29262.537,462844,0,8582.59
2/01/2019 9:00,25.2,8115.428125,1,29262.537,462844,0,8781.68
2/01/2019 9:30,25.7,8229.527188,1,29262.537,462844,0,8959.65
2/01/2019 10:00,26.4,8351.038125,1,29262.537,462844,0,9173.43
2/01/2019 10:30,26.8,8556.464688,1,29262.537,462844,0,9426.85
2/01/2019 11:00,26.6,8697.890625,1,29262.537,462844,0,9619.04
2/01/2019 11:30,26.6,8938.541875,1,29262.537,462844,0,9802.56
2/01/2019 12:00,27.5,9163.198438,1,29262.537,462844,0,10005.07
2/01/2019 12:30,27.3,9446.414688,1,29262.537,462844,0,10136.4
2/01/2019 13:00,27,9699.61625,1,29262.537,462844,0,10342.06
2/01/2019 13:30,27.5,9933.037188,1,29262.537,462844,0,10521.07
2/01/2019 14:00,28.9,10157.85594,1,29262.537,462844,0,10716.78
2/01/2019 14:30,26.9,10333.06437,1,29262.537,462844,0,10942.52
2/01/2019 15:00,25.7,10520.45906,1,29262.537,462844,0,10901.94
2/01/2019 15:30,24.9,10678.14313,1,29262.537,462844,0,10754.86
2/01/2019 16:00,25,10808.36625,1,29262.537,462844,0,10724.06
2/01/2019 16:30,25.5,10872.78625,1,29262.537,462844,0,10498.18
2/01/2019 17:00,24.4,10903.53594,1,29262.537,462844,0,10434.63
2/01/2019 17:30,25.2,10637.41313,1,29262.537,462844,0,10252.5
2/01/2019 18:00,25.3,10503.18281,1,29262.537,462844,0,10187.44
2/01/2019 18:30,24.4,10246.82563,1,29262.537,462844,0,9940.76
2/01/2019 19:00,23.8,10022.98688,1,29262.537,462844,0,9693.76
2/01/2019 19:30,23.6,9854.0025,0,29262.537,462844,0,9558.47
2/01/2019 20:00,23.2,9714.557188,0,29262.537,462844,0,9443.96
2/01/2019 20:30,23,9413.602813,0,29262.537,462844,0,9253.56
2/01/2019 21:00,22.6,9091.126563,0,29262.537,462844,0,8946.84
2/01/2019 21:30,22.6,8838.1925,0,29262.537,462844,0,8820.49
2/01/2019 22:00,22.5,8528.823125,0,29262.537,462844,0,8444.44
2/01/2019 22:30,22.3,8261.924687,0,29262.537,462844,0,8325.25
2/01/2019 23:00,22.1,8003.605,0,29262.537,462844,0,8043.19
2/01/2019 23:30,21.9,7748.738438,0,29262.537,462844,0,7845.51
3/01/2019 0:00,21.8,7541.045313,0,29262.537,462844,0,7667.46
3/01/2019 0:30,21.6,7348.949063,0,29262.537,462844,0,7422.27
3/01/2019 1:00,21.7,7135.993125,0,29262.537,462844,0,7222.76
3/01/2019 1:30,21.9,6858.3825,0,29262.537,462844,0,6955.24
3/01/2019 2:00,22,6644.405938,0,29262.537,462844,0,6726.25
3/01/2019 2:30,22.1,6499.76,0,29262.537,462844,0,6619.08
3/01/2019 3:00,21.8,6425.1475,0,29262.537,462844,0,6569.36
3/01/2019 3:30,21.9,6407.908438,0,29262.537,462844,0,6529.21
3/01/2019 4:00,21.7,6443.314063,0,29262.537,462844,0,6522.65
3/01/2019 4:30,21.7,6582.776875,0,29262.537,462844,0,6625.18
3/01/2019 5:00,21.7,6726.917813,1,29262.537,462844,0,6721.64
3/01/2019 5:30,21.9,7003.003125,1,29262.537,462844,0,6987.92
3/01/2019 6:00,22.5,7300.28,1,29262.537,462844,0,7206.49
3/01/2019 6:30,22.7,7620.008125,1,29262.537,462844,0,7525.7
3/01/2019 7:00,22.8,7965.542813,1,29262.537,462844,0,7877.83
3/01/2019 7:30,23.2,8203.922188,1,29262.537,462844,0,8157.31
3/01/2019 8:00,23.7,8387.2925,1,29262.537,462844,0,8338.14
3/01/2019 8:30,23.9,8526.324688,1,29262.537,462844,0,8538.89
3/01/2019 9:00,25.4,8570.4975,1,29262.537,462844,0,8596.93
3/01/2019 9:30,25.2,8656.93625,1,29262.537,462844,0,8756.03
3/01/2019 10:00,26.2,8722.804375,1,29262.537,462844,0,8877.01
3/01/2019 10:30,26.6,8819.229063,1,29262.537,462844,0,8986.01
3/01/2019 11:00,26,8927.075938,1,29262.537,462844,0,9161.77
3/01/2019 11:30,25.3,9067.564688,1,29262.537,462844,0,9276.83
3/01/2019 12:00,25.3,9213.764688,1,29262.537,462844,0,9477.42
3/01/2019 12:30,25,9397.384688,1,29262.537,462844,0,9576.92
3/01/2019 13:00,25.8,9562.990625,1,29262.537,462844,0,9614.9
3/01/2019 13:30,25.5,9704.25,1,29262.537,462844,0,9747.6
3/01/2019 14:00,26.4,9888.905,1,29262.537,462844,0,9893.62
3/01/2019 14:30,27.1,10068.96531,1,29262.537,462844,0,10106.68
3/01/2019 15:00,27.2,10246.38969,1,29262.537,462844,0,10268.19
3/01/2019 15:30,26.5,10404.91125,1,29262.537,462844,0,10440.93
3/01/2019 16:00,25.7,10499.64656,1,29262.537,462844,0,10540.06
3/01/2019 16:30,25.6,10575.48563,1,29262.537,462844,0,10449.56
3/01/2019 17:00,25.1,10600.98688,1,29262.537,462844,0,10354.61
3/01/2019 17:30,24.8,10478.10969,1,29262.537,462844,0,10127.28
3/01/2019 18:00,24.6,10353.58844,1,29262.537,462844,0,9999.44
3/01/2019 18:30,24.5,10123.73969,1,29262.537,462844,0,9855.65
3/01/2019 19:00,24.4,9910.389375,1,29262.537,462844,0,9656.44
3/01/2019 19:30,24.3,9783.535,0,29262.537,462844,0,9552.96
3/01/2019 20:00,24,9711.465,0,29262.537,462844,0,9499.1
3/01/2019 20:30,24,9483.987813,0,29262.537,462844,0,9297.62
3/01/2019 21:00,23.7,9173.451563,0,29262.537,462844,0,9002.23
3/01/2019 21:30,23.5,8935.704688,0,29262.537,462844,0,8845.9
3/01/2019 22:00,23.2,8658.011875,0,29262.537,462844,0,8633.79
3/01/2019 22:30,23.2,8467.752813,0,29262.537,462844,0,8438.75
3/01/2019 23:00,23.1,8242.8225,0,29262.537,462844,0,8193
3/01/2019 23:30,22.7,7998.303437,0,29262.537,462844,0,7961.82
4/01/2019 0:00,22.2,7778.147188,0,29262.537,462844,0,7713.75
4/01/2019 0:30,21.8,7586.56125,0,29262.537,462844,0,7488.22
4/01/2019 1:00,21.7,7378.277188,0,29262.537,462844,0,7240.73
4/01/2019 1:30,20.5,7091.709687,0,29262.537,462844,0,6968.62
4/01/2019 2:00,20.4,6864.711875,0,29262.537,462844,0,6698.83
4/01/2019 2:30,20.1,6699.228125,0,29262.537,462844,0,6601
4/01/2019 3:00,19.9,6609.445313,0,29262.537,462844,0,6517.74
4/01/2019 3:30,19.7,6566.59,0,29262.537,462844,0,6533.27
4/01/2019 4:00,19,6594.44,0,29262.537,462844,0,6527.73
4/01/2019 4:30,19.5,6723.0175,0,29262.537,462844,0,6684.81
4/01/2019 5:00,19.1,6873.6025,1,29262.537,462844,0,6769.13
4/01/2019 5:30,19.4,7152.204375,1,29262.537,462844,0,7052.51
4/01/2019 6:00,21,7429.605312,1,29262.537,462844,0,7357.04
4/01/2019 6:30,22.1,7764.79625,1,29262.537,462844,0,7685.31
4/01/2019 7:00,22.6,8111.458438,1,29262.537,462844,0,7962.14
4/01/2019 7:30,23.2,8418.748125,1,29262.537,462844,0,8235.51
4/01/2019 8:00,24.9,8657.418438,1,29262.537,462844,0,8400.45
4/01/2019 8:30,24.5,8858.67375,1,29262.537,462844,0,8661.02
4/01/2019 9:00,25.9,8951.72375,1,29262.537,462844,0,8859.97
4/01/2019 9:30,26.4,9073.55625,1,29262.537,462844,0,9025.48
4/01/2019 10:00,27,9219.864062,1,29262.537,462844,0,9243.34
4/01/2019 10:30,28.3,9437.386563,1,29262.537,462844,0,9443.79
4/01/2019 11:00,29.5,9641.138125,1,29262.537,462844,0,9657.34
4/01/2019 11:30,28.3,9823.900625,1,29262.537,462844,0,9802.53
4/01/2019 12:00,28.2,10061.85156,1,29262.537,462844,0,9975.55
4/01/2019 12:30,28.9,10275.40719,1,29262.537,462844,0,10207.44
4/01/2019 13:00,29,10496.11,1,29262.537,462844,0,10370.34
4/01/2019 13:30,29.8,10659.3675,1,29262.537,462844,0,10573.35
4/01/2019 14:00,29.7,10917.28625,1,29262.537,462844,0,10781.23
4/01/2019 14:30,28.9,11160.77344,1,29262.537,462844,0,11023.66
4/01/2019 15:00,29.4,11396.86563,1,29262.537,462844,0,11293.18
4/01/2019 15:30,29.7,11575.34469,1,29262.537,462844,0,11480.62
4/01/2019 16:00,29.8,11733.08719,1,29262.537,462844,0,11720.27
4/01/2019 16:30,29.2,11829.515,1,29262.537,462844,0,11849.26
4/01/2019 17:00,28.9,11811.11937,1,29262.537,462844,0,11899.31
4/01/2019 17:30,28.5,11563.61781,1,29262.537,462844,0,11669.85
4/01/2019 18:00,28.1,11334.12969,1,29262.537,462844,0,11581.56
4/01/2019 18:30,28,11015.81094,1,29262.537,462844,0,11273.42
4/01/2019 19:00,27.4,10719.87687,1,29262.537,462844,0,10919.95
4/01/2019 19:30,26.9,10520.64562,0,29262.537,462844,0,10762.73
4/01/2019 20:00,26,10381.65125,0,29262.537,462844,0,10680.34
4/01/2019 20:30,25.8,10142.07031,0,29262.537,462844,0,10503.09
4/01/2019 21:00,25,9801.1475,0,29262.537,462844,0,10156.13
4/01/2019 21:30,24.4,9552.356563,0,29262.537,462844,0,9855
4/01/2019 22:00,24.2,9252.949375,0,29262.537,462844,0,9444.51
4/01/2019 22:30,24.1,9026.151562,0,29262.537,462844,0,9230.23
4/01/2019 23:00,23.9,8750.63,0,29262.537,462844,0,8896.53
4/01/2019 23:30,23.4,8480.840625,0,29262.537,462844,0,8580.17
5/01/2019 0:00,22.5,8228.716875,0,29262.537,462844,0,8304.4
5/01/2019 0:30,22.5,7971.043125,0,29262.537,462844,0,7961.85
5/01/2019 1:00,22.9,7705.015313,0,29262.537,462844,0,7619.9
5/01/2019 1:30,22.4,7364.0475,0,29262.537,462844,0,7297.99
5/01/2019 2:00,22,7087.180625,0,29262.537,462844,0,7048.65
5/01/2019 2:30,21.7,6904.627188,0,29262.537,462844,0,6921.53
5/01/2019 3:00,21.6,6786.10875,0,29262.537,462844,0,6808.89
5/01/2019 3:30,21.7,6711.525938,0,29262.537,462844,0,6750.07
5/01/2019 4:00,21.9,6691.592188,0,29262.537,462844,0,6707.35
5/01/2019 4:30,21.6,6748.526875,0,29262.537,462844,0,6741.48
5/01/2019 5:00,21.3,6795.02125,1,29262.537,462844,0,6748.97
5/01/2019 5:30,22.2,6983.406875,1,29262.537,462844,0,6854.81
5/01/2019 6:00,24,7146.683125,1,29262.537,462844,0,6990.18
5/01/2019 6:30,25.7,7412.7775,1,29262.537,462844,0,7271.29
5/01/2019 7:00,27.2,7678.084063,1,29262.537,462844,0,7619.32
5/01/2019 7:30,29.5,7930.31,1,29262.537,462844,0,7995.09
5/01/2019 8:00,33,8166.354063,1,29262.537,462844,0,8432.02
5/01/2019 8:30,34.2,8473.064688,1,29262.537,462844,0,8903.83
5/01/2019 9:00,34.8,8661.411875,1,29262.537,462844,0,9274.18
5/01/2019 9:30,35.5,8851.340625,1,29262.537,462844,0,9626.13
5/01/2019 10:00,36.1,9047.235625,1,29262.537,462844,0,9956.11
5/01/2019 10:30,36.7,9309.39875,1,29262.537,462844,0,10294.03
5/01/2019 11:00,37.9,9538.8025,1,29262.537,462844,0,10429.72
5/01/2019 11:30,33.1,9765.389375,1,29262.537,462844,0,10573.65
5/01/2019 12:00,28.2,10022.87938,1,29262.537,462844,0,10670.87
5/01/2019 12:30,27.7,10196.5975,1,29262.537,462844,0,10780.16
5/01/2019 13:00,26.9,10341.34844,1,29262.537,462844,0,10828.94
5/01/2019 13:30,25.6,10386.50031,1,29262.537,462844,0,10681.83
5/01/2019 14:00,23.6,10428.565,1,29262.537,462844,0,10569.65
5/01/2019 14:30,23.5,10429.99063,1,29262.537,462844,0,10282.88
5/01/2019 15:00,22.5,10456.54063,1,29262.537,462844,0,10162.83
5/01/2019 15:30,22.4,10353.40219,1,29262.537,462844,0,10078.22
5/01/2019 16:00,21.7,10264.33,1,29262.537,462844,0,9848.05
5/01/2019 16:30,21.2,10009.87969,1,29262.537,462844,0,9674.59
5/01/2019 17:00,21.2,9856.317188,1,29262.537,462844,0,9532
5/01/2019 17:30,20.8,9611.28625,1,29262.537,462844,0,9275.98
5/01/2019 18:00,20.2,9427.564375,1,29262.537,462844,0,9098.93
5/01/2019 18:30,20.1,9131.93,1,29262.537,462844,0,8801.41
5/01/2019 19:00,19.9,8857.1275,1,29262.537,462844,0,8495.44
5/01/2019 19:30,19.8,8763.144063,0,29262.537,462844,0,8429.52
5/01/2019 20:00,20.3,8695.255938,0,29262.537,462844,0,8307.79
5/01/2019 20:30,20.4,8597.154062,0,29262.537,462844,0,8095
5/01/2019 21:00,20.2,8418.66125,0,29262.537,462844,0,7910.98
5/01/2019 21:30,19.8,8331.76125,0,29262.537,462844,0,7795.16
5/01/2019 22:00,19.6,8139.56375,0,29262.537,462844,0,7614.44
5/01/2019 22:30,19.4,7913.906875,0,29262.537,462844,0,7496.89
5/01/2019 23:00,19.3,7662.149375,0,29262.537,462844,0,7346.8
5/01/2019 23:30,19.3,7429.13125,0,29262.537,462844,0,7167.1
6/01/2019 0:00,19.4,7232.159375,0,29262.537,462844,29.6,7035.65
6/01/2019 0:30,19.2,7037.287812,0,29262.537,462844,29.6,6848.31
6/01/2019 1:00,19.1,6839.243125,0,29262.537,462844,29.6,6637.07
6/01/2019 1:30,19.1,6574.959062,0,29262.537,462844,29.6,6419.42
6/01/2019 2:00,19,6370.55875,0,29262.537,462844,29.6,6267.94
6/01/2019 2:30,18.7,6247.089062,0,29262.537,462844,29.6,6130.99
6/01/2019 3:00,18.5,6186.615625,0,29262.537,462844,29.6,6100.32
6/01/2019 3:30,18.4,6162.335625,0,29262.537,462844,29.6,6109.83
6/01/2019 4:00,18.4,6156.767188,0,29262.537,462844,29.6,6094.59
6/01/2019 4:30,18.3,6185.428125,0,29262.537,462844,29.6,6100.32
6/01/2019 5:00,18.4,6195.573125,1,29262.537,462844,29.6,6133.44
6/01/2019 5:30,18.1,6238.6975,1,29262.537,462844,29.6,6193.36
6/01/2019 6:00,18.2,6300.02625,1,29262.537,462844,29.6,6225.63
6/01/2019 6:30,17.9,6413.874063,1,29262.537,462844,29.6,6396.43
6/01/2019 7:00,18.1,6600.652813,1,29262.537,462844,29.6,6514.89
6/01/2019 7:30,18.5,6801.700938,1,29262.537,462844,29.6,6648.53
6/01/2019 8:00,18.7,6939.266875,1,29262.537,462844,29.6,6822.13
6/01/2019 8:30,18.9,6988.855313,1,29262.537,462844,29.6,6959.11
6/01/2019 9:00,19.2,6984.348125,1,29262.537,462844,29.6,7095.64
6/01/2019 9:30,18.8,6943.905312,1,29262.537,462844,29.6,7155.83
6/01/2019 10:00,19.1,6896.602188,1,29262.537,462844,29.6,7160
6/01/2019 10:30,19.1,6880.962188,1,29262.537,462844,29.6,7169.81
6/01/2019 11:00,19.2,6851.825937,1,29262.537,462844,29.6,7145.68
6/01/2019 11:30,19.3,6783.871875,1,29262.537,462844,29.6,7039.03
6/01/2019 12:00,19.8,6761.755937,1,29262.537,462844,29.6,7033.63
6/01/2019 12:30,20.1,6739.833125,1,29262.537,462844,29.6,7002.94
6/01/2019 13:00,20.6,6748.541563,1,29262.537,462844,29.6,6964.46
6/01/2019 13:30,21.1,6762.8175,1,29262.537,462844,29.6,6938.9
6/01/2019 14:00,20.8,6809.214063,1,29262.537,462844,29.6,6965.53
6/01/2019 14:30,20.8,6865.945625,1,29262.537,462844,29.6,7035.77
6/01/2019 15:00,20.4,6904.069375,1,29262.537,462844,29.6,7132.81
6/01/2019 15:30,20.5,6980.488125,1,29262.537,462844,29.6,7226.6
6/01/2019 16:00,20.3,7111.433437,1,29262.537,462844,29.6,7351.81
6/01/2019 16:30,19.6,7206.42375,1,29262.537,462844,29.6,7467.28
6/01/2019 17:00,19.2,7337.519063,1,29262.537,462844,29.6,7623.78
6/01/2019 17:30,19.1,7415.520937,1,29262.537,462844,29.6,7697.45
6/01/2019 18:00,19.3,7451.139688,1,29262.537,462844,29.6,7713.06
6/01/2019 18:30,19.5,7430.251563,1,29262.537,462844,29.6,7674.71
6/01/2019 19:00,19.8,7388.273125,1,29262.537,462844,29.6,7637.19
6/01/2019 19:30,19.8,7437.266563,0,29262.537,462844,29.6,7599.95
6/01/2019 20:00,19.8,7488.785625,0,29262.537,462844,29.6,7610.28
6/01/2019 20:30,19.6,7453.76875,0,29262.537,462844,29.6,7510.9
6/01/2019 21:00,19.5,7360.111563,0,29262.537,462844,29.6,7359.6
6/01/2019 21:30,19.5,7307.650625,0,29262.537,462844,29.6,7255.04
6/01/2019 22:00,19.6,7201.969688,0,29262.537,462844,29.6,7133.64
6/01/2019 22:30,19.6,7098.571875,0,29262.537,462844,29.6,7065.02
6/01/2019 23:00,19.5,6937.922187,0,29262.537,462844,29.6,6875.52
6/01/2019 23:30,19.4,6773.439687,0,29262.537,462844,29.6,6729.79
7/01/2019 0:00,19.5,6658.51375,0,29262.537,462844,0,6614.84
7/01/2019 0:30,19.4,6540.725313,0,29262.537,462844,0,6542.9
7/01/2019 1:00,19.4,6400.974063,0,29262.537,462844,0,6422.98
7/01/2019 1:30,19.4,6192.896875,0,29262.537,462844,0,6210.78
7/01/2019 2:00,19.4,6033.878438,0,29262.537,462844,0,6064.72
7/01/2019 2:30,19.4,5962.1875,0,29262.537,462844,0,5995.39
7/01/2019 3:00,19.4,5942.707188,0,29262.537,462844,0,5973.27
7/01/2019 3:30,19.5,5978.890313,0,29262.537,462844,0,6018.16
7/01/2019 4:00,19.4,6072.605313,0,29262.537,462844,0,6039.85
7/01/2019 4:30,19.5,6273.929687,0,29262.537,462844,0,6267.4
7/01/2019 5:00,20.2,6496.908125,1,29262.537,462844,0,6470.62
7/01/2019 5:30,20.5,6849.567813,1,29262.537,462844,0,6787.94
7/01/2019 6:00,20.8,7195.639375,1,29262.537,462844,0,7111.72
7/01/2019 6:30,21,7493.869688,1,29262.537,462844,0,7382.29
7/01/2019 7:00,21.2,7740.397813,1,29262.537,462844,0,7648.81
7/01/2019 7:30,21.4,7924.884062,1,29262.537,462844,0,7882.65
7/01/2019 8:00,21.6,8054.310313,1,29262.537,462844,0,8052.62
7/01/2019 8:30,21.5,8165.840938,1,29262.537,462844,0,8289.58
7/01/2019 9:00,21.2,8228.6675,1,29262.537,462844,0,8357.14
7/01/2019 9:30,20.8,8249.671563,1,29262.537,462844,0,8329.43
7/01/2019 10:00,20.9,8257.5775,1,29262.537,462844,0,8377.33
7/01/2019 10:30,20.6,8225.77,1,29262.537,462844,0,8327.1
7/01/2019 11:00,20.5,8200.949375,1,29262.537,462844,0,8381.23
7/01/2019 11:30,20.7,8193.060625,1,29262.537,462844,0,8412.67
7/01/2019 12:00,21,8206.84875,1,29262.537,462844,0,8397.59
7/01/2019 12:30,20.9,8228.045938,1,29262.537,462844,0,8472.62
7/01/2019 13:00,20.8,8261.025625,1,29262.537,462844,0,8420.89
7/01/2019 13:30,21.1,8280.9575,1,29262.537,462844,0,8432.17
7/01/2019 14:00,21.3,8311.170313,1,29262.537,462844,0,8420.39
7/01/2019 14:30,21.1,8344.496875,1,29262.537,462844,0,8443.7
7/01/2019 15:00,20.8,8381.354375,1,29262.537,462844,0,8555.78
7/01/2019 15:30,20.9,8444.288438,1,29262.537,462844,0,8570.23
7/01/2019 16:00,20.7,8516.736563,1,29262.537,462844,0,8626.81
7/01/2019 16:30,21.3,8608.009375,1,29262.537,462844,0,8664.3
7/01/2019 17:00,22.1,8650.07625,1,29262.537,462844,0,8773.42
7/01/2019 17:30,22.5,8554.680938,1,29262.537,462844,0,8632.49
7/01/2019 18:00,22.6,8525.714063,1,29262.537,462844,0,8665.86
7/01/2019 18:30,22.2,8436.549062,1,29262.537,462844,0,8522.09
7/01/2019 19:00,22.2,8322.489375,1,29262.537,462844,0,8459.42
7/01/2019 19:30,22.2,8275.528125,0,29262.537,462844,0,8434.33
7/01/2019 20:00,22.1,8271.79,0,29262.537,462844,0,8443.79
7/01/2019 20:30,21.9,8177.227813,0,29262.537,462844,0,8299.79
7/01/2019 21:00,21.8,8007.540312,0,29262.537,462844,0,8110.31
7/01/2019 21:30,21.9,7915.599688,0,29262.537,462844,0,8071.51
7/01/2019 22:00,21.9,7803.593125,0,29262.537,462844,0,7895.71
7/01/2019 22:30,21.9,7728.477188,0,29262.537,462844,0,7872.99
7/01/2019 23:00,21.8,7616.843125,0,29262.537,462844,0,7750.45
7/01/2019 23:30,21.7,7462.127188,0,29262.537,462844,0,7558.98
8/01/2019 0:00,21.9,7309.0275,0,29262.537,462844,0.4,7426.58
8/01/2019 0:30,21.7,7144.437187,0,29262.537,462844,0.4,7220.85
8/01/2019 1:00,21.8,6973.734688,0,29262.537,462844,0.4,6975.87
8/01/2019 1:30,21.8,6726.37125,0,29262.537,462844,0.4,6796.06
8/01/2019 2:00,21.7,6525.125,0,29262.537,462844,0.4,6545.45
8/01/2019 2:30,21.4,6395.405625,0,29262.537,462844,0.4,6399.15
8/01/2019 3:00,21,6325.05875,0,29262.537,462844,0.4,6390.99
8/01/2019 3:30,20.4,6320.719375,0,29262.537,462844,0.4,6376.95
8/01/2019 4:00,20.7,6381.512188,0,29262.537,462844,0.4,6455.01
8/01/2019 4:30,21.2,6556.489688,0,29262.537,462844,0.4,6607.79
8/01/2019 5:00,21.2,6757.784062,1,29262.537,462844,0.4,6777.53
8/01/2019 5:30,21.3,7095.975312,1,29262.537,462844,0.4,7159.85
8/01/2019 6:00,21.7,7432.868125,1,29262.537,462844,0.4,7440.68
8/01/2019 6:30,22.5,7757.059063,1,29262.537,462844,0.4,7749.13
8/01/2019 7:00,24.1,8038.3625,1,29262.537,462844,0.4,8054.84
8/01/2019 7:30,24.5,8248.731875,1,29262.537,462844,0.4,8315.17
8/01/2019 8:00,25.4,8407.47125,1,29262.537,462844,0.4,8557.52
8/01/2019 8:30,25.8,8547.381875,1,29262.537,462844,0.4,8728.02
8/01/2019 9:00,26.5,8635.203438,1,29262.537,462844,0.4,8748.11
8/01/2019 9:30,26.4,8711.588438,1,29262.537,462844,0.4,8833.21
8/01/2019 10:00,26.7,8794.685937,1,29262.537,462844,0.4,8919.62
8/01/2019 10:30,27,8853.44625,1,29262.537,462844,0.4,8974.1
8/01/2019 11:00,26.8,8933.28,1,29262.537,462844,0.4,9055.25
8/01/2019 11:30,27.3,9019.511563,1,29262.537,462844,0.4,9130.86
8/01/2019 12:00,27.4,9131.089063,1,29262.537,462844,0.4,9219.6
